iso3,year,sstran,deficit,debt,ln_population,ln_gdppc,inflation_cpi,dependency_ratio,KOFGI,KOFEcGI,KOFTrGI,KOFFiGI,KOFSoGI,KOFIpGI,KOFIpGIdf,KOFIpGIdj,KOFInGI,KOFInGIdf,KOFInGIdj,KOFCuGI,KOFCuGIdf,KOFCuGIdj,KOFPoGI
DEU,2006,16.868492857084,-1.75456667757159,68.3203559235579,18.22681016519934,4.808300473263761,1.577429,50.84438221108128,84.90243530273438,80.30760192871094,74.32356262207031,86.29163360595703,78.01302337646484,68.68632507324219,66.06597900390625,71.30667877197266,77.9598388671875,87.16175079345703,68.75792694091797,87.39288330078125,85.4529037475586,89.3328628540039,96.38673400878906
DEU,2007,15.8063818237603,0.154618156791297,65.6527313910213,18.22547297947333,4.81979888461718,2.298341,51.46125035367679,85.4049301147461,80.2330322265625,74.75753021240234,85.70854187011719,78.49241638183594,69.43773651123047,66.45824432373047,72.41722869873047,78.75801086425781,88.17183685302734,69.34417724609375,87.2815170288086,85.01907348632812,89.54395294189453,97.48926544189453
DEU,2008,15.6454079268481,-0.26326432294788,70.3181751749747,18.223571551026374,4.834899340535728,2.628383,51.81499876797218,83.09845733642578,79.06708526611328,74.39022064208984,83.74394226074219,73.42375183105469,70.51415252685547,67.09170532226562,73.93659210205078,79.42027282714844,88.82759857177734,70.01295471191406,70.33684539794922,51.85228729248047,88.82138061523438,96.8045654296875
DEU,2009,17.1232970054552,-3.17723793783996,76.8311056913178,18.22103771692474,4.8232501710614555,0.3127377,52.15786377714328,82.60487365722656,77.7654037475586,72.4715347290039,83.05925750732422,73.49112701416016,70.6969223022461,67.16851043701172,74.2253189086914,79.09953308105469,87.92333221435547,70.2757339477539,70.67696380615234,51.68967056274414,89.66424560546875,96.55811309814453
DEU,2010,16.4833375381299,-4.42880656765289,86.0736922707425,18.219505732455367,4.842355528289722,1.103809,52.11753021500903,82.63845825195312,77.0982437133789,74.31294250488281,79.88353729248047,74.3553466796875,71.70197296142578,67.89458465576172,75.50936889648438,80.16217803955078,88.93121337890625,71.39314270019531,71.20189666748047,52.19529724121094,90.20850372314453,96.46176147460938
DEU,2011,15.4767251010805,-0.840874503652998,85.0410779986356,18.200968586167797,4.864649870976725,2.075173,51.746235175580594,82.85411071777344,77.36775970458984,74.8484878540039,79.88701629638672,74.82218170166016,72.33289337158203,68.60958862304688,76.05618286132812,80.6130599975586,89.98602294921875,71.24009704589844,71.52059936523438,53.1458740234375,89.89533233642578,96.37239837646484
DEU,2012,15.4145865918197,-0.05428982413809,87.3306610794431,18.20284586417347,4.860202436816256,2.008491,51.580506273521706,83.43421173095703,78.13983154296875,75.65064239501953,80.6290054321289,75.68609619140625,72.77205657958984,68.8783950805664,76.66571807861328,81.46688079833984,91.03810119628906,71.89564514160156,72.8193588256836,53.48656463623047,92.15214538574219,96.47672271728516
DEU,2013,15.3494949917692,0.122282760080668,82.76826302771,18.205574866320283,4.851567633485159,1.504722,51.61974906231753,83.36908721923828,77.71695709228516,75.28013610839844,80.15376281738281,75.85653686523438,73.4521484375,69.54900360107422,77.35528564453125,81.41920471191406,90.70118713378906,72.13720703125,72.6982650756836,54.27682113647461,91.11972045898438,96.53374481201172
DEU,2014,15.1670759119246,0.730207275583002,82.6103839809274,18.209743639911967,4.854567253974641,0.9067971,51.83217321922511,83.77235412597656,78.39456939697266,76.00196075439453,80.78720092773438,76.33042907714844,73.31216430664062,69.35076141357422,77.27359008789062,82.07701110839844,91.33812713623047,72.81587982177734,73.60211944580078,55.034446716308594,92.16978454589844,96.59204864501953
DEU,2015,15.2827443164325,0.915956647270408,78.6993856752269,18.21840066635147,4.844204409143199,0.514421,52.122406986576095,84.14230346679688,79.09954071044922,78.16378784179688,80.0352783203125,76.63871765136719,72.37905883789062,68.93368530273438,75.8244400024414,82.5805892944336,91.7059555053711,73.45523071289062,74.95649719238281,56.582923889160156,93.330078125,96.68865966796875
DEU,2016,15.3114254515646,1.13564069665918,76.0139660269907,18.22647285173721,4.8473958070199945,0.4917486,52.58204585943722,84.90621185302734,80.07859802246094,78.38301086425781,81.77417755126953,77.42616271972656,72.83708190917969,68.67361450195312,77.00054168701172,82.50801086425781,92.08573913574219,72.93028259277344,76.93341827392578,59.60847091674805,94.25835418701172,97.21385955810547
DEU,2017,15.297393361372,1.33635277722477,71.8494923352578,18.230210097336165,4.851683469418354,1.509497,53.258253101446016,85.57732391357422,80.6211929321289,79.1120376586914,82.13034057617188,78.38603973388672,72.05657958984375,68.44756317138672,75.66560363769531,82.67837524414062,91.75309753417969,73.6036605834961,80.42315673828125,65.7248764038086,95.12145233154297,97.72476196289062
DEU,2018,15.2500196728192,1.88209565808591,68.7727887624334,18.233215364356088,4.844128179211783,1.732168,53.87545524656071,85.64347076416016,80.53276824951172,78.91858673095703,82.14694213867188,78.6666030883789,71.79039764404297,68.38516235351562,75.19564056396484,83.1441879272461,92.36454010009766,73.923828125,81.06519317626953,65.76937866210938,96.36100769042969,97.73104095458984
DEU,2019,15.5582933508351,1.3258981371343,67.4305195487371,18.235470563098215,4.842261998444667,1.445667,54.537986859364636,85.68023681640625,80.8910903930664,79.28234100341797,82.49986267089844,78.66519165039062,71.12483215332031,67.29224395751953,74.9574203491211,83.54855346679688,92.34913635253906,74.74795532226562,81.32219696044922,66.21876525878906,96.4256362915039,97.48445892333984
DEU,2020,17.2607127741606,-4.39002696764463,80.7000084818529,18.23628749468471,4.845434465637919,0.1448705,55.295066596629006,85.21121978759766,79.62339782714844,77.27700805664062,81.96977996826172,78.52102661132812,70.55976867675781,66.54460906982422,74.57490539550781,83.22476196289062,91.37801361083984,75.07151794433594,81.77853393554688,67.06036376953125,96.49671173095703,97.48925018310547
DEU,2021,16.4877898848349,-3.17497367277234,78.1308677268818,18.236710765257264,4.8278713114464145,3.066667,56.23112720701424,85.86631774902344,80.96566772460938,79.23676300048828,82.69454956054688,79.01237487792969,71.03286743164062,67.0243911743164,75.04134368896484,83.88611602783203,92.02317810058594,75.74905395507812,82.11815643310547,67.6675033569336,96.56880950927734,97.62094116210938
DEU,2022,15.5273467632814,-2.1501998474385,64.1530924861569,18.236491199555413,4.813664300363797,6.872574,57.16212273603739,86.01910400390625,82.75267028808594,82.17316436767578,83.33218383789062,78.98958587646484,70.70399475097656,67.3941421508789,74.01384735107422,84.15555572509766,92.32478332519531,75.98632049560547,82.1092529296875,67.61215209960938,96.60635375976562,96.31503295898438
DEU,2023,15.6967662553308,-2.56792012847004,64.4893704271991,18.23780631035019,4.785036330723644,5.946437,57.99189538966489,86.39656066894531,82.47241973876953,80.48982238769531,84.45500946044922,80.52877807617188,70.63440704345703,67.67151641845703,73.59729766845703,84.42012786865234,92.65453338623047,76.18572235107422,86.53179168701172,76.0276107788086,97.0359878540039,96.18842315673828
DNK,1980,16.01133,-4.33932612707878,44.4958019426982,15.449256033256855,4.9525426487037585,12.30532,,74.73902130126953,62.14915084838867,70.14627838134766,54.152034759521484,74.2061996459961,71.11769104003906,67.70594024658203,74.5294418334961,63.75825500488281,86.0748062133789,41.44169235229492,87.74262237548828,88.8871078491211,86.59812927246094,87.86170959472656
DNK,1981,17.16418,-7.90800008952238,54.4047579989737,15.448971981141241,4.932191856353003,11.76739,,75.7225341796875,65.21701049804688,73.02706146240234,57.40694808959961,74.1815185546875,70.76217651367188,67.08955383300781,74.43479919433594,64.11705780029297,86.46403503417969,41.770084381103516,87.66531372070312,89.08329010009766,86.2473373413086,87.76905059814453
DNK,1982,17.44071,-9.88050855277676,66.0538638473102,15.448237171136249,4.978010582086169,10.12082,,75.71187591552734,64.92321014404297,72.02076721191406,57.82565689086914,74.25222778320312,70.59100341796875,66.86648559570312,74.31551361083984,64.29338836669922,86.4778823852539,42.10888671875,87.87229919433594,89.4619369506836,86.28266906738281,87.96019744873047
DNK,1983,16.93742,-7.63401405335994,76.8981443928305,15.447550509017091,4.983949158926175,6.908229,,75.82669830322266,65.0217514038086,71.86327362060547,58.18022155761719,74.55900573730469,70.95675659179688,67.31773376464844,74.59577941894531,64.31233978271484,86.47915649414062,42.14552688598633,88.40792083740234,89.45915222167969,87.356689453125,87.8993148803711
DNK,1984,16.5843,-4.31949675716932,78.1345819498917,15.447026741745539,4.98779258803986,6.290782,,75.49954223632812,66.53557586669922,72.60075378417969,60.47038650512695,74.1911849975586,71.21733856201172,67.55206298828125,74.88259887695312,63.865966796875,86.48807525634766,41.24386215209961,87.4902572631836,89.63294982910156,85.34757232666016,85.77188110351562
DNK,1985,15.82368,-2.46930538689829,75.6800870794255,15.4474320106378,4.999597116952815,4.678746,,77.13746643066406,69.39774322509766,72.96224212646484,65.83323669433594,74.99393463134766,71.2625503540039,67.76344299316406,74.76165771484375,64.67691802978516,86.485595703125,42.86824417114258,89.0423355102539,89.61968994140625,88.46497344970703,87.02070617675781
DNK,1986,15.07384,2.97848392049308,73.2376379809838,15.44876928845215,5.022694930153404,3.678187,,76.17366790771484,66.85590362548828,69.04312896728516,64.66865539550781,74.52236938476562,72.31185150146484,69.52892303466797,75.09477233886719,63.905487060546875,86.48716735839844,41.32381820678711,87.34980010986328,89.22453308105469,85.47506713867188,87.14274597167969
DNK,1987,15.77478,1.87402743870791,69.9065521640028,15.45003593185494,4.997294047447583,4.01999,,76.02323150634766,66.43679809570312,67.53145599365234,65.34215545654297,74.94607543945312,72.71812438964844,70.0017318725586,75.43451690673828,63.76190948486328,86.4744873046875,41.04934310913086,88.35820007324219,89.20946502685547,87.5069351196289,86.68680572509766
DNK,1988,16.97466,1.15246790429767,68.2219231642913,15.45052186571744,4.963350977568944,4.535135,,76.8891830444336,70.31209564208984,69.22591400146484,71.39830780029297,75.09296417236328,72.9038314819336,70.44152069091797,75.36614227294922,63.66071701049805,86.86817169189453,40.45326614379883,88.71431732177734,89.19618225097656,88.23245239257812,85.2624740600586
DNK,1989,17.80687,-0.0107766206732654,66.4399822084849,15.451121742368985,4.940864991916933,4.772727,,75.38591003417969,71.63275146484375,70.64395904541016,72.62154388427734,75.03099060058594,72.68779754638672,70.06488037109375,75.31069946289062,63.49476623535156,86.4884033203125,40.501129150390625,88.91045379638672,89.19882202148438,88.62207794189453,79.49403381347656
DNK,1990,16.95822746,-1.5812627334994,67.5012733725244,15.45274630557141,4.933993112519015,2.6416,48.47249991552476,75.92813873291016,72.51200866699219,70.42945861816406,74.59454345703125,75.1375732421875,73.50702667236328,71.3392105102539,75.67484283447266,62.702369689941406,84.54013061523438,40.86460494995117,89.2033462524414,89.75642395019531,88.65028381347656,80.13482666015625
DNK,1991,17.42720129,-3.01069865654813,68.3193218259378,15.45534148769256,4.939673986509536,2.395153,48.242092847547,77.86385345458984,73.50645446777344,71.2596435546875,75.75323486328125,74.32019805908203,73.59913635253906,71.53336334228516,75.66490173339844,60.121978759765625,76.7503662109375,43.49360275268555,89.23949432373047,90.05840301513672,88.42059326171875,85.76493072509766
DNK,1992,17.87611888,-2.70583649537957,72.2076384061313,15.458648201709696,4.9420349455620896,2.096042,48.22240425850247,78.79004669189453,74.0016860961914,70.0652847290039,77.93809509277344,74.3676986694336,73.76669311523438,71.88872528076172,75.64466094970703,60.87403869628906,76.36687469482422,45.38119888305664,88.46235656738281,90.10267639160156,86.82203674316406,88.00078582763672
DNK,1993,18.90999102,-4.00688163650046,86.4031211687888,15.461979865666315,4.9309848894618185,1.257862,48.22694832853492,79.35507202148438,74.91326904296875,70.23799896240234,79.58855438232422,73.9788818359375,73.58805847167969,71.65938568115234,75.51673126220703,60.11545181274414,74.43046569824219,45.80043411254883,88.23312377929688,89.59977722167969,86.86648559570312,89.17305755615234
DNK,1994,20.01996018,-3.69345644044055,80.3631655930621,15.465356939428748,4.956587240420058,1.992014,48.27460892721098,80.16382598876953,75.85567474365234,71.33963775634766,80.37171173095703,74.1805648803711,73.9768295288086,72.02481842041016,75.9288330078125,59.908992767333984,71.73261260986328,48.08536911010742,88.65586853027344,90.08916473388672,87.22257232666016,90.45529174804688
DNK,1995,19.4964223132258,-3.50436179340542,82.5895156200465,15.470566561239536,4.96337900493884,2.083605,48.42452344035606,80.83387756347656,75.89976501464844,70.66155242919922,81.13797760009766,75.82977294921875,74.79251098632812,72.8235092163086,76.76152801513672,62.43608093261719,74.44342803955078,50.42872619628906,90.2607192993164,90.39493560791016,90.12650299072266,90.77207946777344
DNK,1996,18.9052632156025,-2.39709995646228,80.2569485845304,15.476225824658881,4.9611940169988005,2.1263,48.65503428648578,80.76818084716797,76.83386993408203,71.1697006225586,82.49803161621094,75.04045104980469,74.4896469116211,72.5860366821289,76.39325714111328,62.229957580566406,72.5117416381836,51.94816589355469,88.40177917480469,90.15595245361328,86.64761352539062,90.43020629882812
DNK,1997,18.0072482071324,-1.21939644207631,76.3004636253298,15.480381474352196,4.9586967600073875,2.182167,48.95216133195307,81.48493957519531,78.19254302978516,72.73503875732422,83.65008544921875,75.30779266357422,73.09716796875,73.76506805419922,72.42926025390625,63.773643493652344,72.86032104492188,54.68696975708008,89.05256652832031,88.84198760986328,89.26313781738281,90.95445251464844
DNK,1998,17.4448087846623,-0.282901561258878,74.0056309644728,15.484013099588203,4.956381769917115,1.845651,49.277704730534474,81.83937072753906,78.63799285888672,73.85322570800781,83.4227523803711,76.33885192871094,73.72638702392578,73.90628814697266,73.5464859008789,64.6990966796875,70.91963195800781,58.47856521606445,90.59107208251953,90.31970977783203,90.86241149902344,90.5412826538086
DNK,1999,16.8929351495048,1.06383637605391,68.4624075350159,15.48732196205007,4.95691334765621,2.497795,49.61853136049791,82.52103424072266,80.21029663085938,76.62702941894531,83.79356384277344,76.4798355102539,74.69590759277344,74.44251251220703,74.94930267333984,63.964046478271484,69.00611877441406,58.921966552734375,90.77954864501953,90.34550476074219,91.2136001586914,90.87296295166016
DNK,2000,16.2812093777893,1.79180333091828,61.9597130181902,15.490664298238363,4.95660573322793,2.903277,49.964444074967396,84.4500503540039,83.7423095703125,80.2352523803711,87.2493667602539,78.57087707519531,75.76976776123047,74.77099609375,76.7685317993164,68.83711242675781,72.82979583740234,64.84442901611328,91.10575103759766,90.63148498535156,91.58000183105469,91.03694152832031
DNK,2001,16.3493286113424,1.12513765720383,59.856084545875,15.494247455027917,4.955788261074037,2.337875,50.28954128852043,85.21649169921875,83.63357543945312,79.82490539550781,87.44224548339844,79.87933349609375,76.3334732055664,74.94889831542969,77.71804809570312,72.20954895019531,77.92400360107422,66.4950942993164,91.09500122070312,90.6362075805664,91.55379486083984,92.13653564453125
DNK,2002,16.4737097897373,0.251721726127759,59.9361969945521,15.497442326281327,4.948325299503332,2.424437,50.57488649317838,83.45438385009766,81.71800994873047,80.71321105957031,82.72281646728516,77.64080047607422,77.86658477783203,75.72797393798828,80.00520324707031,64.12189483642578,78.16997528076172,50.073814392089844,90.93392944335938,90.64427185058594,91.22357177734375,91.00433349609375
DNK,2003,17.1458857085397,0.13927370460188,58.245389129782,15.500162430721643,4.936342962385252,2.075078,50.83980000604414,84.59004211425781,81.58920288085938,79.73383331298828,83.44458770751953,81.26730346679688,78.55802917480469,76.72096252441406,80.39508819580078,74.46611022949219,77.55662536621094,71.37559509277344,90.77774810791016,90.92542266845703,90.63008117675781,90.91365051269531
DNK,2004,16.8203172851745,2.23485297791589,54.4625437153826,15.502746753542171,4.935370394498453,1.154357,51.048390905887,84.55780792236328,81.4804916381836,79.7640380859375,83.19694519042969,80.77897644042969,76.85258483886719,74.32320404052734,79.3819580078125,74.93550109863281,77.91414642333984,71.95686340332031,90.54888916015625,91.47572326660156,89.62203979492188,91.41397094726562
DNK,2005,16.1688866390546,5.20169270882876,47.2593004917902,15.505501570876264,4.934203803123687,1.817815,51.190554902280795,85.47998809814453,83.35454559326172,80.44000244140625,86.26909637451172,81.35244750976562,76.92039489746094,73.5155029296875,80.32528686523438,75.9981918334961,79.47405242919922,72.5223159790039,91.13872528076172,92.63676452636719,89.64070129394531,91.73296356201172
DNK,2006,15.2137311874166,5.28642568377291,42.7430323363418,15.508788022465463,4.944015483243741,1.924221,51.32086740340871,85.75999450683594,83.05912780761719,79.51300048828125,86.60523986816406,82.21244812011719,77.54313659667969,74.24244689941406,80.84383392333984,77.20207977294922,80.30599212646484,74.09817504882812,91.89212036132812,92.71640014648438,91.06784057617188,92.00846862792969
DNK,2007,14.8127145999105,5.30782201573692,37.1065653301446,15.513222683008678,4.9302839299043075,1.693266,51.48188520361464,86.42879486083984,84.01296997070312,80.6188735961914,87.40705108642578,82.57518768310547,78.34075164794922,74.64657592773438,82.03491973876953,77.36148834228516,80.75962829589844,73.96334075927734,92.0233154296875,92.89618682861328,91.15043640136719,92.6982192993164
DNK,2008,14.5958422584253,3.46246772704594,44.3819832700727,15.519098158911268,4.923642171485469,3.416268,51.749144176880876,85.12679290771484,83.08654022216797,80.41770935058594,85.75538635253906,79.92478942871094,77.46965789794922,73.21488189697266,81.72444152832031,78.41940307617188,82.59119415283203,74.24762725830078,83.8853530883789,74.34187316894531,93.42881774902344,92.36909484863281
DNK,2009,16.5379127988066,-2.74623899383955,54.1656136559958,15.524448949532061,4.909102989626637,1.30471,52.18902637622199,84.12470245361328,80.72534942626953,78.03385162353516,83.4168472290039,79.56423950195312,78.43001556396484,75.42089080810547,81.43913269042969,77.35237121582031,79.8365707397461,74.86817169189453,82.9103775024414,72.91548919677734,92.9052734375,92.08455657958984
DNK,2010,17.1464350303196,-2.5205530401496,58.6780555558816,15.528890921077156,4.896447151561675,2.310924,52.78751191138481,84.54278564453125,81.25048065185547,79.38585662841797,83.11508178710938,79.46888732910156,79.34675598144531,76.84406280517578,81.84944915771484,75.81143188476562,79.74634552001953,71.87651062011719,83.24846649169922,73.96111297607422,92.53582000732422,92.9089584350586
DNK,2011,17.259379548402,-1.76545582693494,65.9307815085885,15.533008299629106,4.890650864649626,2.758682,53.517631078032124,84.64061737060547,81.4527359008789,80.0560302734375,82.84944915771484,79.70245361328125,81.18043518066406,78.24099731445312,84.119873046875,76.36846160888672,82.63707733154297,70.09984588623047,81.5584945678711,74.14376068115234,88.97322845458984,92.7666244506836
DNK,2012,17.3487457797297,-3.20253492763533,65.822494582827,15.536771022055307,4.879210321410733,2.397915,54.23692954596485,84.18880462646484,81.38025665283203,80.22685241699219,82.53365325927734,79.6109848022461,81.61809539794922,78.2513198852539,84.98487091064453,76.27080535888672,83.869873046875,68.6717300415039,80.94404602050781,73.71391296386719,88.17415618896484,91.57518005371094
DNK,2013,17.3802844067468,-0.943708551601992,60.9515035449731,15.540940035662826,4.878069659738961,0.7890718,54.75767796177122,84.16444396972656,81.76013946533203,79.79234313964844,83.72793579101562,79.27123260498047,81.52809143066406,79.71123504638672,83.3449478149414,74.86615753173828,82.1650390625,67.56727600097656,81.41943359375,74.39594268798828,88.44293975830078,91.46195220947266
DNK,2014,17.274337187974,1.42794291553555,64.3734259961784,15.546010568492928,4.869844426559108,0.5640205,55.09942376457868,84.81057739257812,83.29681396484375,81.15306854248047,85.4405746459961,78.96739196777344,80.5267333984375,79.22465515136719,81.82881927490234,74.55855560302734,82.72531127929688,66.39178466796875,81.8169174194336,75.3593978881836,88.2744369506836,92.1675033569336
DNK,2015,17.067480566374,-0.895081679848245,58.7931534703836,15.553074806989798,4.86416354456164,0.4520341,55.326865164618,85.12316131591797,83.4205551147461,80.88909149169922,85.9520034790039,79.5643310546875,81.6720199584961,79.40933227539062,83.93470764160156,74.918701171875,85.04881286621094,64.78860473632812,82.10226440429688,76.20574951171875,87.99878692626953,92.38459014892578
DNK,2016,16.5984124668834,0.302400138286953,57.8439835251015,15.560878733431151,4.8739126739650755,0.25,55.56316592216641,85.22138214111328,83.26870727539062,80.44869995117188,86.08869171142578,79.88291931152344,81.3265151977539,79.56602478027344,83.08699798583984,75.0907211303711,85.8242416381836,64.35720825195312,83.23152923583984,77.63489532470703,88.82816314697266,92.51252746582031
DNK,2017,16.1570473497135,1.68903831320603,55.0146582726226,15.567312242468525,4.876473767741073,1.147132,55.88981620891958,85.71409606933594,84.10661315917969,81.72407531738281,86.48912811279297,80.33492279052734,80.55850982666016,79.30774688720703,81.80928039550781,74.34162139892578,85.26239013671875,63.420841217041016,86.10459899902344,81.02694702148438,91.18225860595703,92.70076751708984
DNK,2018,15.9071666589809,0.810459424643313,53.4283218581868,15.572270631727315,4.872527135466597,0.8136095,56.23146252784581,85.66969299316406,84.07220458984375,82.02159118652344,86.12281799316406,80.9749526977539,81.00070190429688,79.27861785888672,82.72278594970703,74.53704833984375,84.36768341064453,64.70641326904297,87.38709259033203,81.3614730834961,93.41271209716797,91.96187591552734
DNK,2019,15.8796307760657,4.28296707793415,55.1966383747427,15.575851940886242,4.874485825872137,0.7581316,56.59996434067689,85.5149917602539,84.44241333007812,82.5941390991211,86.29070281982422,80.51598358154297,80.32633972167969,79.48942565917969,81.16325378417969,73.91061401367188,83.94277954101562,63.878440856933594,87.31099700927734,81.31958770751953,93.30240631103516,91.58658599853516
DNK,2020,16.6116772723367,0.3625476385287,65.03051592271,15.578768352661008,4.898765088157626,0.420712,57.00376475998342,85.40129089355469,83.82339477539062,81.46495819091797,86.18182373046875,79.87171936035156,78.98690032958984,77.23311614990234,80.74067687988281,73.16116333007812,83.8050308227539,62.517295837402344,87.46707153320312,81.05889892578125,93.87525177001953,92.50873565673828
DNK,2021,15.1342153951315,4.09800126063443,54.9117446546721,15.583102497555105,4.899996904562806,1.853045,57.287268469407216,85.60421752929688,84.130615234375,82.26780700683594,85.99341583251953,81.3917007446289,79.68533325195312,77.52116394042969,81.84950256347656,76.45014953613281,83.44622802734375,69.45406341552734,88.03965759277344,81.66219329833984,94.4171142578125,91.29035186767578
DNK,2022,13.6373739584712,3.44371133751105,40.0678505535207,15.590977522202506,4.869941980796486,7.696567,57.32428855380361,85.37313842773438,84.99134826660156,83.8958740234375,86.08682250976562,81.28536987304688,80.23577117919922,78.64117431640625,81.83036804199219,75.47978973388672,83.98745727539062,66.97211456298828,88.14059448242188,81.79973602294922,94.48146057128906,89.84269714355469
DNK,2023,14.2552849248334,3.30590091840511,39.8474404416004,15.598389377359705,4.858200050954672,3.305178,57.39885116702913,85.3354721069336,84.93083953857422,83.04639434814453,86.81527709960938,81.4260025024414,80.46498107910156,79.32164764404297,81.6082992553711,75.71925354003906,84.34780883789062,67.09070587158203,88.09376525878906,81.68887329101562,94.49866485595703,89.6495590209961
ESP,1980,14.15534,-3.51309913234614,26.8525070381876,17.4396158631826,4.5185106016576215,15.56191,,58.92417907714844,45.327239990234375,50.817806243896484,39.83667755126953,59.57108688354492,54.478275299072266,46.846595764160156,62.109954833984375,52.356563568115234,73.89849853515625,30.814620971679688,71.87841796875,73.30644989013672,70.45038604736328,71.87422180175781
ESP,1981,15.64247,-4.54202588026708,29.2582984239005,17.446724643287723,4.49760773674176,14.54935,,59.395484924316406,48.06998062133789,52.87150192260742,43.268455505371094,58.76710510253906,54.40105056762695,46.41362762451172,62.38846969604492,52.364112854003906,73.89849853515625,30.829736709594727,69.5361557006836,73.7128677368164,65.35943603515625,71.34937286376953
ESP,1982,15.52999,-6.22443555388817,33.4503255763228,17.45272854466013,4.511616692306796,14.41499,,59.06300354003906,47.876739501953125,53.03200149536133,42.721473693847656,58.06853103637695,54.322914123535156,46.3897705078125,62.25606155395508,52.38144302368164,73.91195678710938,30.850933074951172,67.50122833251953,74.11722564697266,60.88523483276367,71.24373626708984
ESP,1983,16.13379,-5.39966838242514,38.9039050341262,17.457600376765864,4.503382314164746,12.17408,,59.782188415527344,49.05112075805664,54.48598861694336,43.616249084472656,58.866798400878906,54.55419921875,46.58272171020508,62.525672912597656,52.39567565917969,73.9122314453125,30.87912940979004,69.65054321289062,74.66251373291016,64.63858032226562,71.42864990234375
ESP,1984,15.95696,-6.0651819454098,44.985257509345,17.4617529337896,4.477791506544645,11.28027,,60.36172103881836,50.24524688720703,55.19670867919922,45.29376983642578,58.6783561706543,54.38995361328125,46.55529022216797,62.224605560302734,52.574161529541016,73.92143249511719,31.226896286010742,69.07098388671875,74.83843994140625,63.30352783203125,72.16152954101562
ESP,1985,15.9619,-7.53534129636444,48.7552131696965,17.465376589438765,4.468506326594052,8.814454,,60.442466735839844,50.625518798828125,54.63368606567383,46.617347717285156,59.164005279541016,54.870784759521484,47.644927978515625,62.096641540527344,52.90674591064453,73.91771697998047,31.895771026611328,69.7145004272461,75.02274322509766,64.40626525878906,71.53787994384766
ESP,1986,15.56495,-6.58465755389752,49.551292237906,17.46836441310691,4.475611167314316,8.794939,,59.949951171875,48.974090576171875,53.94139099121094,44.006778717041016,59.96750259399414,56.33576965332031,50.2458381652832,62.42570114135742,53.559627532958984,73.91932678222656,33.19993591308594,70.00712585449219,75.23123931884766,64.78300476074219,70.90827178955078
ESP,1987,15.31458,-3.73732854682959,48.0162653259276,17.47095770373893,4.498656761541818,5.248024,,59.750465393066406,49.22316360473633,53.37554931640625,45.07077407836914,59.71392822265625,55.41208267211914,51.81338119506836,59.010780334472656,50.554935455322266,66.90945434570312,34.2004280090332,73.17477416992188,75.21177673339844,71.13777160644531,70.31431579589844
ESP,1988,15.28386,-3.85582829677221,44.6478353102687,17.47307835373162,4.509927192926686,4.837267,,58.837181091308594,49.1461296081543,52.74307632446289,45.549198150634766,58.88749694824219,56.39448928833008,53.41533660888672,59.37364196777344,50.64047622680664,65.74972534179688,35.531227111816406,69.62752532958984,75.3670654296875,63.88798904418945,68.47791290283203
ESP,1989,15.44198,-3.5739345509655,45.1330696926009,17.474646115707806,4.526110355132845,6.791436,,62.71180725097656,49.74056625366211,52.95566177368164,46.52547073364258,59.62128829956055,57.24618148803711,53.92161178588867,60.57073974609375,51.70888137817383,66.53599548339844,36.88176727294922,69.9088363647461,75.5311508178711,64.2865219116211,78.77359008789062
ESP,1990,15.87131,-4.84397929524968,46.9808719959683,17.475664404133877,4.540006082548042,6.721821,50.001748275632906,63.86070251464844,50.22779083251953,51.34150314331055,49.11408233642578,60.00005340576172,57.47116470336914,53.99174118041992,60.95058822631836,49.79283142089844,60.7027587890625,38.88289260864258,72.73621368408203,76.18572998046875,69.28670501708984,81.35423278808594
ESP,1991,16.76452,-5.52345268836166,48.8283199233553,17.478209678379386,4.557260948688621,5.934214,49.10873701189755,66.82500457763672,53.49894714355469,51.91558837890625,55.08229446411133,61.350521087646484,58.44978713989258,54.997901916503906,61.901676177978516,50.64165496826172,57.96260452270508,43.320709228515625,74.96012115478516,76.68142700195312,73.23881530761719,85.62554168701172
ESP,1992,17.50582,-4.45820852041281,51.3164615304132,17.483107257433787,4.549793936091348,5.924531,48.29567482365083,68.04206085205078,54.619388580322266,52.993221282958984,56.24555206298828,61.13190841674805,58.6976203918457,55.908485412597656,61.486759185791016,50.67945861816406,55.639442443847656,45.7194709777832,74.01864624023438,77.33338165283203,70.70392608642578,88.3749008178711
ESP,1993,18.41808,-7.62197802347607,64.5817879194497,17.48829269264245,4.53050935334286,4.569072,47.57219651997226,70.01102447509766,58.98556900024414,55.60038757324219,62.37077331542969,60.653621673583984,57.91221237182617,55.96255874633789,59.861854553222656,51.10607147216797,55.64938735961914,46.56275177001953,72.94258880615234,76.49514770507812,69.39002990722656,90.39390563964844
ESP,1994,17.94373,-7.15679284046173,63.3677173988211,17.493053698194142,4.529413487739841,4.718413,46.92785319336223,71.05240631103516,61.11534118652344,57.47083282470703,64.75984191894531,59.95561599731445,57.41455841064453,56.4543571472168,58.374755859375,52.190528869628906,55.28015899658203,49.10090255737305,70.26174926757812,76.35917663574219,64.16432189941406,92.08628845214844
